url	urlid	boilerplate	alchemy_category	alchemy_category_score	avglinksize	commonlinkratio_1	commonlinkratio_2	commonlinkratio_3	commonlinkratio_4	compression_ratio	embed_ratio	framebased	frameTagRatio	hasDomainLink	html_ratio	image_ratio	is_news	lengthyLinkDomain	linkwordscore	news_front_page	non_markup_alphanum_characters	numberOfLinks	numwords_in_url	parametrizedLinkRatio	spelling_errors_ratio	label
http://www.nydailynews.com/life-style/49-energy-saving-computer-people-connect-web-article-1.1083317	593	"{""title"":""APC 8750 49 energy saving computer wants to help people connect to the web apc 8750, $49 energy-saving computer, wants to help people connect to the web "",""body"":""Runs a customized version of Google s Android operating system Comments AFP RELAXNEWS Published Wednesday May 23 2012 5 03 PM Updated Wednesday May 23 2012 5 03 PM static height 38px static td vertical align top important static td td vertical align middle important static fb like iframe width 450px important static after content display block height 0 clear both visibility hidden taiwan-based computer chip manufacturer via technologies inc. has unveiled an inexpensive and compact computer, hoping to help drive innovation in the compact computing market. taiwan-based computer chip manufacturer via technologies inc. has unveiled an inexpensive and compact computer, hoping to help drive innovation in the compact computing market."",""url"":""nydailynews life style 49 energy saving computer people connect web article 1 1083317""}"	computer_internet	0.781022	3.604878049	0.675925926	0.324074074	0.166666667	0.134259259	0.468113976	0	0	0.070769231	0	0.125645874	0.225490196	1	1	68	0	1755	216	9	0.027777778	0.007462687	0
http://www.dailymail.co.uk/news/article-2319825/The-great-global-food-gap-Families-world-photographed-weekly-shopping-reveal-cost-ranges-3-20-320.html	304	"{""url"":""dailymail co news article 2319825 The great global food gap Families world photographed weekly shopping reveal cost ranges 3 20 320"",""title"":""The great global food gap Families around the world photographed with weekly shopping as they reveal cost ranges from 3 20 to 320 the great global food gap: families around the world photographed with weekly shopping as they reveal cost ranges from 3.20 to 320"",""body"":""Snapshots of families weekly shop from countries around the world shows the food gulf between nations By Daily Mail Reporter PUBLISHED 12 32 EST 5 May 2013 UPDATED 13 08 EST 5 May 2013 A study of what 30 families living around the world eat in one week shows the huge gulf between the diets of different nations Crisps biscuits and chocolate treats dominate the shopping basket of the Baintons from Britain who spend an average of 155 every week to feed their family of four Other items on their shopping list include ready meals such as baked beans as well as convenience goods like ketchup teabags and mayonnaise These pictures of their weekly food shop shows the sharp contrast between the eating habits of those in the UK and others around the globe Britain The Bainton family of Cllingbourne Ducis spend 155 on their weekly food shop They list their favourite foods as avocado prawn cocktail and chocolate fudge cake with cream Chad North Africa The Aboubakar family from Darfur Sudan spend 37 a week on food to feed six people Japan The Ukita family from Kodaira City with their 200 weekly food shop Egypt The Ahmed family from Cairo who spend around 43 a week on food Luxembourg The Kuttan Kasses of Erpeldange who spend around 298 pounds a week on food At a refugee camp in drought hit Chad north Africa six members of the Aboubakar family are forced to last an entire week on a few bags of grain air dried mutton and a few jerrycans of water costing around 37 a week Families in Ecuador South America such as the Aymes also struggle to survive on their measly provisions They have just 20 to buy a week s worth of food usually cabbage and yams for soup to feed a family of nine But in other developed countries the shopping lists resemble those of the UK America The Revis family from North Carolina spend 220 on the weekly food shop which includes several fast food take aways Australia The Browns pictured with a week s worth of food costing 242 Poland The Sobczynscy family from Konstancin Jeziorna who spend around 99 on their weekly shop Mongolia The Batsuuri family of Ulaanbaatar who spend around 25 a week on food India The Patkars of Ujjain who spend around 25 a week on food Mali The Natomos of Kouakourou spend around 16 on food The Revis family in North Carolina America spend 220 a week buying fast food such as pizza Burger King and McDonald s to feed their family of four In Japan the Ukita family spend 200 on their weekly shop which includes large amounts of expensive fish to cook dishes such as sashimi The Manzos family in Italy appear to have a more balanced diet with the fish pasta and fresh fruit and vegetables appearing on their weekly 167 shopping list But the Melanders from Bargteheide Germany beat them all with 320 spent on their weekly shop to feed four people It is world s away from what the Namgay family from Shingkhey Village in Buhtan have to spend to feed 13 people a mere 3 20 Italy The Manzos family spend 167 a week on food including fish pasta fruit vegetables and soft drinks Ecuador The Ayme family pictured with a week s worth of food costing 20 at their home in Tingo Kuwait The Al Haggan family from Kuwait City with their 140 weekly shop Guatemala The Mendozas of Todos Santos who spend around 48 a week on their weekly food shop Canada The Melansons of Iqaluit Nunavut Territory who spend around 220 a week on food These unique snapshots of global eating habits are the subject of a new book The Hungry Planet by Peter Menzel Menzel visited 30 families in 24 countries to research the book with his wife Faith D Aluisio who said We hope this is a culinary atlas of the planet at a time of extraordinary change Each family s profile includes a detailed description of their weekly food purchases and a portrait of the entire family surrounded by a week s worth of groceries Bhutan The Namgay family from Shingkhey Village with their weekly shop costing around 3 20 Germany The Melander family from Bargteheide who spend around 320 on their weekly shop Mexico The Casales family from Cuernavaca who spend around 115 a week on food China The Dong family from Beijing who spend around 99 on food every week United States The Caven family from California who spend around 103 a week on food France The Le Moines of Montreuil who spend around 269 every week on food Greenland The Madsens of Cap Hope spend around 177 a week on food Turkey The Celiks of Istanbul who spend around 93 a week on food peter menzel visited 30 families in 24 countries to gather unique snapshots of eating habits around the globe which feature in a new book called the hungry planet. the great global food gap families world photographed weekly shopping reveal cost ranges 3 20 320 peter menzel visited 30 families in 24 countries to gather unique snapshots of eating habits around the globe which feature in a new book called the hungry planet. the great global food gap families world photographed weekly shopping reveal cost ranges 3 20 320 peter menzel visited 30 families in 24 countries to gather unique snapshots of eating habits around the globe which feature in a new book called the hungry planet.""}"	culture_politics	0.669819	2.265060241	0.427184466	0.126213592	0.038834951	0	0.381156317	0	0	0.09335443	0	0.263123222	0.046082949	1	1	16	0	4777	103	15	0.194174757	0.107466063	1
http://www.kaboodle.com/mk/dm/Rodarte_collection.html?m_cid=iskirct	7136	"{""title"":""Kaboodle "",""body"":""Navigate Home Products Lists People Groups My Profile Get Help Getting Started Get the Buttons FAQ More Info About Us Blog Terms of Service Privacy Policy Send Feedback Copyright 2009 Kaboodle Inc All Rights Reserved kaboodle, kaboodle.com, shopping, community, shopping community, wishlists, compare kaboodle is a fun shopping community where people recommend and discover new things."",""url"":""kaboodle mk dm Rodarte _collection html m_cid iskirct""}"	computer_internet	0.698401	1.291666667	0.333333333	0	0	0	0.677922078	0	0	0.125	0	0.310259419	0.053571429	?	0	74	0	64	24	5	0.125	0.09375	0
http://fun.varadinum.com/philosophy-exam.html	7748	"{""title"":""Philosophy exam Fun Blog "",""body"":""A philosophy professor walks in to give his class their final Placing his chair on his desk the professor instructs the class Using every applicable thing you ve learned in this course prove to me that this chair DOES NOT EXIST So pencils are writing and erasers are erasing students are preparing to embark on novels proving that this chair doesn t exist except for one student He spends thirty seconds writing his answer then turns his final in to the astonishment of his peers Time goes by and the day comes when all the students get their final grades and to the amazment of the class the student who wrote for thirty seconds gets the highest grade in the class His answer to the question What chair If you re new here you may want to subscribe to my RSS feed Thanks for visiting a philosophy professor walks in to give his class their final. placing his chair on his desk the professor instructs the class, using every applicable thing crazy,funny jokes"",""url"":""fun varadinum philosophy exam html""}"	culture_politics	0.238614	3.272727273	0.642857143	0.357142857	0.25	0.071428571	0.471816284	0	0	0.060422961	0	0.291486512	0.011494253	1	1	14	0	3802	56	2	0.017857143	0.138888889	0
http://www.aurafood.net/make-unforgettable-halloween-party/	7821	"{""url"":""aurafood make unforgettable halloween party"",""title"":""Make Unforgettable Halloween Party Food Pictures "",""body"":""Posted by editor on Oct 7 2012 in Photography 0 comments Prepare for your friends themed dinner or hanging out on Halloween night Here are some ideas that you can use for inspiration in appropriate way regulate the interior and make original pumpkin and foodstuffs for your party With the help of an ordinary potato and a sharp knife scoop out the skull dip in tempera and that s original stamp for simple paper napkins in which you can put the candy and bestow guests on departure Refreshing drink cool in half of pumpkin that was previously dug In that set up a clear plastic bag and replenish it with ice cubes In the small pumpkin embed bat wings that you previously cut out of black cardboard and place on a plate when serving table Why do not you serve the soup in pumpkin which previously had cut the top Use that as an original cover Let these photos be your inspiration and Happy Halloween prepare for your friends themed dinner or hanging out on halloween night. here are some ideas that you can use for inspiration... halloween party, halloween photos, how to make halloween party, ideas for halloween,halloween photos,how to make halloween party,ideas for halloween""}"	culture_politics	0.909298	1.5	0.262295082	0.06557377	0.049180328	0.016393443	0.474936279	0	0	0.072	0	0.224912202	0.155339806	1	1	30	0	971	61	4	0.213114754	0.089201878	0
http://mashable.com/2012/10/11/iphone-cases-apocalypse/	4877	"{""url"":""mashable 2012 10 11 iphone cases apocalypse"",""title"":""5 iPhone Cases For The Apocalypse 5 iphone cases for the apocalypse"",""body"":""Let s face it if Mayan predictions are true we better start thinking about the end of the world Which is to say we need to start thinking about protecting our tech and adapting it to the post apocalyptic world we ll be living in Sure you could spend 24 000 on an apocalypse kit but the most vital connection to survivors will be your smartphone SEE ALSO 7 iPhone Cases That Charge On The Go Apple sold 5 million iPhone 5s in its first opening weekend so it wouldn t surprise us to see many floating around after the lights go out on Earth Take a look at the gallery above to find five iPhone 5 cases that ll help you make the transition to dystopia smoother with the apocalypse looming a few months away, here are five cases to help you prepare for the dystopia. with the apocalypse looming a few months away, here are five cases to help you prepare for the dystopia.""}"	computer_internet	0.642198	1.502252252	0.659318637	0.172344689	0.03006012	0.01002004	0.513264129	0.00621118	0	0.031565657	0	0.190638061	0.527950311	1	1	37	0	5686	499	3	0.06012024	0.065088757	0
http://www.hdhumor.com/2010/10/wedding-party-heroes.html	9406	"{""title"":""HD Humor Wedding Party Heroes "",""body"":""Share I wonder what the 3rd guy from the left has hidden Another Cool Wedding PhotoWedding Photo Not Expected Also There is a time and place for this "",""url"":""hdhumor 2010 10 wedding party heroes html""}"	culture_politics	0.766553	1.737654321	0.843181818	0.263636364	0.259090909	0.254545455	0.873333333	0	0	0.01164338	0	0.17254166	4.785714286	1	0	12	0	18001	440	3	0.545454545	0.142857143	0
http://www.picsroll.com/2011/01/real-face-of-fast-food-burgers.html	936	"{""title"":""The Real Face of Fast Food Burgers Pics Roll "",""body"":""Promotional pictures of fast food burgers look delicious and mouth watering But this is not what their real face is You can compare the looks of real life burgers from 5 fast food restaurants and their ad clones after the jump promotional picturerealitypromotional picturerealitypromotional picturerealitypromotional picturerealitypromotional picturerealityBelieve it or not though they look a lot better piled one on top of the other "",""url"":""picsroll 2011 01 real face of fast food burgers html""}"	computer_internet	0.716423	1.912820513	0.32300885	0.079646018	0.030973451	0.022123894	0.498850575	0	0	0.043132804	0	0.201812332	0.822580645	1	1	54	0	1662	226	5	0.137168142	0.179487179	0
http://buzzfun.info/trust-me-im-an-engineer/	4751	"{""url"":""buzzfun trust me im an engineer"",""title"":""Trust me I m an engineer "",""body"":"" ""}"	law_crime	0.19587	4.888888889	0.392857143	0.178571429	0.142857143	0.107142857	21	-1	0	0.167464115	0	0.241621698	-1	1	1	68	0	354	28	2	0	0.1	1
http://www.insidethekaganoffkitchen.com/2010/04/11/lemon-bars/	10195	"{""title"":""Lemon Bars "",""body"":""by Rachel on April 11 2010 I just love a good lemon bar and these are GOOD I love lemons It has always been a mystery to me how anyone could not like them I love Lemonade Lemon Bars Lemon Icebox Desert Lemon Drops with and without alcohol and Lemon Poppy Seed Cake just to name a few fine foods that have either graced this blog or will in the not so distant future I draw the line at cars that are lemons I had a lemon a car I mean once It was grim I had one kid in a carseat and I was pregnant with a second I was working full time and I had a brand spankin new Mercedes SUV that was a total LEMON I went back and forth to the dealer having it repaired Each time I would have to remove and then re install a carseat all the while HUGELY pregnant cranky and in desperate need of a lemon based dessert If only someone had made me a batch Lemon Bars 30 bars Crust 2 cups flour sifted 1 2 cup powdered sugar 1 cup unsalted butter firm Topping 2 cups sugar scant if you like a tart topping 2 lemons juiced and rind grated 4 tablespoons of flour 4 eggs beaten pinch of salt Preheat oven to 350 degrees Sift flour and powdered sugar together Mix in the butter with a pastry blender until thoroughly blended do not over mix Pat mixture into bottom of a greased 9 13x2 baking pan Bake for 20 25 minutes or until lightly browned Remove from oven Lemon Lemon Lemon To make topping mix flour and sugar add to beaten eggs add lemon juice and salt Mix thoroughly Pour topping over crust return to oven for 20 minutes Remove from oven sprinkle with powdered sugar Let cool before cutting into squares Printer Friendly Recipe "",""url"":""insidethekaganoffkitchen 2010 04 11 lemon bars""}"	law_crime	0.246582	1.904255319	0.392523364	0.242990654	0.121495327	0.112149533	0.522952854	0	0	0.03006012	0	0.238409783	0.112956811	1	1	19	0	3475	107	2	0.009345794	0.089928058	1
http://www.criminalswanted.org/criminal-justice/pro-sports-pardons-athletes-above-the-law/	7307	"{""title"":""Criminals Wanted Blog Archive Can You Catch a Ball Then You Could be Pardoned for Murder "",""body"":""You don t have to be 007 to get a US Canada pardon for your sins even those with deathly consequences In fact you can be 15 52 89 just like movie stars and rock stars sports stars have been known to endure the lightest of knuckle rappings Where there is money there is leniency How much The numbers below show this decade s most legal agile athletes Dany Heatley February 2005 Sport Forward for the Ottawa Senators NHLCrime Second degree vehicular homicide driving too fast for conditions failure to maintain a lane and speeding in connection with car crash that killed teammate and friend Dan Snyder Potential sentence 20 years in prison with fines totalling 5 000 US Sentence received 3 years probation limited driving privledges 150 speeches about the dangers of speeding Ray Lewis February 2000 Sport Linebacker for the Baltimore Ravens NFLCrime Lewis and two companions were charged with the stabbing murders of Jacinth Baker and Richard Lollar Lewis plea bargained and plead guilty for the reduced misdemeanor charge of obstruction of justice in exchange for testifying against his two companions Potential sentence Life in prison Sentence received 1 year probation fined 250 000 by the NFL and over 1 000 000 in settlements with the victims families Michael Vick July 2007 Sport Quarterback for the Atlanta Falcons NFLCrime Operating a six year long unlawful dog fighting venture on his property Vic was accused of directly participating in the dog fights and the executions of dogs who lost financing the operation and personally handling thousands of dollars in related gambling activities Vick plea bargained and plead guilty for one charge of conspiracy to operate an interstate dog fighting ring Potential sentence 5 years in prison Sentence received 23 months in prison Canadian comic Jay Malone sarcastically and hilariously berates Vick Mark Chmura April 2000 Sport Tight end for the Green Bay Packers NFLCrime Accused of child enticement and third degree sexual assault on the 17 year old babysitter of his children Potential sentence 40 years in prison and 200 000 in fines Sentence received Found innocent of all charges Kobe Bryant July 2003 Sport Point guard for the Los Angeles Lakers NBACrime Accused of sexually assaulting a 19 year old hotel employee Potential sentence 4 years to life in prison Sentence received Case dismissed Game on Crimes Committed During Gameplay Marty McSorley February 2000 Sport Played defenseman for the Boston Bruins NHLCrime Charged with assault with a weapon when he swung his stick and hit Vancouver Canucks Donald Brashear in the head resulting in a grade three concussion Potential sentence 10 years in prison Sentence received 18 months probation with no criminal record Todd Bertuzzi March 2004 Sport Played right wing for the Vancouver Canucks NHLCrime Charged with assault causing bodily harm after sucker punching Steve Moore during a Vancouver Colorado game After driving the unconscious Moore s head into the ice the former Avalanche center suffered from three fractured vertebrae in his neck a grade three concussion vertebral ligament damage stretching of the brachial plexus nerves and facial cuts Potential sentence 10 years in prison Sentence received One year probation 80 hours of community service with no criminal record And in case you were wondering Ron Artest was never charged for what happened in the famous brawl at the Detroit vs Indiana game in 2006 EDIT Well it it looks like we have a lot of readers who are quick to defend these athletes I wonder if the athletes had criminal records if reader would want them removed or if they have faith in our justice system "",""url"":""criminalswanted org criminal justice pro sports pardons athletes above the law""}"	law_crime	0.849695	2.615384615	0.651515152	0.212121212	0.060606061	0.060606061	0.47065277	0	0	0.036072144	0	0.28694375	0.049469965	?	1	8	0	9691	66	9	0.227272727	0.07253886	1
http://www.thefuckingweather.com/?zipcode=47250	4789	"{""title"":""THE FUCKING WEATHER "",""body"":"" "",""url"":""thefuckingweather zipcode 47250""}"	weather	0.685133	21	1	0.666666667	0	0	21	-1	0	0.074626866	0	0.43369609	-1	?	0	36	0	203	3	2	0	0.2	0
http://9gg.us/haha-123456789/	3633	"{""url"":""9gg haha 123456789"",""title"":"" "",""body"":""randompost float left text align center max width 728px might like font size 24px oryoulike float left width 200px height 200px overflow hidden text align center padding 15px oryoulike img width 160px height 160px display block Other best images ""}"	unknown	0.400001	4.176470588	0	0	0	0	0.670731707	0	0	0.191176471	0	0.208117903	0.512820513	1	1	83	0	81	17	1	0	0.121212121	0
http://sweetebakes.blogspot.com/2010/02/luscious-lemon-cupcakes.html	5207	"{""title"":""swEEts by e Luscious Lemon Cupcakes "",""body"":""These light lemon cupcakes would be perfect for a nice spring afternoon maybe this was my subconscious attempt at saying it s ready for the warm weather promised when the move to Texas was made Whatever the case may be these cupcakes are wonderful little bites of Luscious Lemon Cake topped with Lemon Buttercream Luscious Lemon CakeAdapted from Epicurious Yields 24 cupcakesOven 350 Bake time 30minutes1 cup oil2 1 2 cups AP flour1 2 tsp salt1 TBS baking powder3 4 cup milk4 TBS sour cream If you don t want to buy sour cream you can just use 1 cup of milk 1 tsp vanilla extract2 cups sugar4 eggs1 TBS lemon zestJuice from 1 2 lemon if you just wanted a regular cake don t add the lemonWhisk flour baking powder and salt In another bowl mix milk sour cream and vanilla extract Beat oil sugar and add eggs one at a time Reduce speed and alternate adding flour mixture and wet mixture beginning and ending with flour mixture Mix in lemon juice and zest Pour batter into prepared cupcake pan Bake for 30 minutes or until toothpick comes out clean and transfer to cooling rack Once the cupcakes have baked and cooled it s icing time Lemon Buttercream1 cup Crisco4 cups powdered sugarJuice from 1 2 lemon1 TBS lemon zest depending on how tart you want the icing feel free to add more lemon juiceBeat crisco and powdered sugar Mix in juice and zest Think happy spring thoughts and enjoy Happy Baking "",""url"":""sweetebakes blogspot 2010 02 luscious lemon cupcakes html""}"	law_crime	0.317019	2.189189189	0.50867052	0.23699422	0.12716763	0.040462428	0.502508961	0	0	0.024137931	0	0.193936477	0.133333333	1	1	46	0	1666	173	3	0.179190751	0.106995885	1
http://www.ivillage.com/better-beginnings/4-j-356218?ivNPA=1&sky=stu|ths|bfber|beginning|	8376	"{""title"":""Better Beginnings iVillage "",""body"":""  "",""url"":""ivillage better beginnings 4 j 356218 iv NPA 1 sky stu ths bfber beginning""}"	unknown	0.400001	2.269230769	0.721621622	0.37027027	0.078378378	0.021621622	11	-1	0	0.028368794	0	0.17383707	-1	1	1	76	0	1329	370	6	0.127027027	0.076923077	1
http://madisonrecord.com/news/216591-man-arrested-for-wearing-police-t-shirt-at-christmas-party-sues-belleville-officer	7877	"{""title"":""Man arrested for wearing POLICE t shirt at Christmas party sues Belleville officer "",""body"":""The city Belleville and a Belleville police officer are being sued by a man who claims he was wrongfully arrested and charged with falsely impersonating a police officer after wearing a T shirt with the word POLICE written across the front and back Adam C Weinstein of Missouri claims he was attending a pre Christmas party on Dec 23 2006 at about 11 34 p m at Crehan s Bar in Belleville according to the complaint filed Dec 22 in St Clair County Circuit Court When Weinstein initially arrived at the party he was wearing a green sweater with the black shirt bearing the word POLICE underneath the sweater After getting hot at the bar Weinstein removed his sweater to reveal the POLICE shirt the suit states Shortly afterwards Weinstein claims he was told that some police officers wanted to talk to him outside Once he arrived outside Weinstein was told to show officers his police identification the suit states But Weinstein was a licensed Emergency Medical Technician and a licensed security officer not a police officer so he had no credentials he claims Belleville police officer Jeff Vernatti placed Weinstein under arrest and placed handcuffs around his wrists but tightened them too tightly on Plaintiff according to the complaint After Weinstein asked if it was illegal to wear a T shirt with the word POLICE on it Vernatti told him to shut the f up you re real f ing stupid you are a dumb a with no common sense do you know how f ing stupid you are the suit states Vernatti then twisted Weinstein s wrists and quickly walked him across the parking lot Weinstein claims Vernatti shoved Weinstein against the police cruiser with such force that his belt buckle left an impression on his abdomen then pushed Weinstein into the back seat of the car according to the complaint When Weinstein asked Vernatti to loosen his handcuffs Vernatti instead tightened them and added a second pair onto his wrists the suit states After writing a non traffic complaint Vernatti let Weinstein go first telling him how lucky he was not to be charged with a felony and to be placed in jail Weinstein claims But before letting Weinstein leave Vernatti ordered him to take off his shirt in the cold weather according to the complaint All the while other Belleville officers stood by and did nothing the suit states Eventually Belleville s prosecuting attorney dropped the case the suit states Because of Vernatti s actions Weinstein suffered extreme emotional distress fright nervousness indignity humiliation insult loss of relationship and comfort and was forced to incur medical costs he claims Vernatti falsely arrested falsely detained illegally violently and improperly handcuffed and wrongly charged Weinstein with impersonating officers Weinstein claims He also used excessive force publicly embarrassed harassed verbally abused physically abused cause grievous and severe injuries to Weinstein violated Weinstein s protected civil rights and abused or misused their powers according to the complaint Vernatti s actions toward Weinstein were extreme and outrageous the suit states The city of Belleville failed to train its police officers in matters that do not constitute an offense failed to train its officers in matters that do not require individuals to be detained failed to implement policies and procedures to prevent against untrained officers from detaining and charging innocent individuals and failed to train and supervise competent police officers the suit states Weinstein claims his injuries were caused by someone who had final policymaking authority and that the city had a widespread practice of deliberate indifference to the prior improper conduct of Vernatti that the city s indifference is exemplified by its knowledge of previous allegations made by citizens of Vernatti s behavior that the city failed to investigate allegations and that the city failed to discipline Vernatti Belleville also failed to train other officers to stop Vernatti when he violated rights should have known that Vernatti had been accused of excessive force on at least one prior occasion and failed to prevent Vernatti s conduct on Dec 23 2006 according to the complaint In the five count suit Weinstein is seeking actual damages in excess of 250 000 punitive damages in excess of 200 000 plus attorney s fees costs and other relief the court deems just Howard A Shalowitz of St Louis will be representing him St Clair County Circuit Court case number 08 L 654 madison county record | illinois court news | litigation-- class action, asbestos, medical malpractice news madison county record, illinois court news, litigation, class action, asbestos, medical malpractice, news"",""url"":""madisonrecord news 216591 man arrested for wearing police t shirt at christmas party sues belleville officer""}"	law_crime	0.89981	3.514705882	0.608695652	0.202898551	0.086956522	0.057971014	0.402953135	0	0	0.044728435	0	0.321894025	0	?	1	23	?	4340	69	13	0.115942029	0.1	0
http://nymag.com/search/search.cgi?t=runway&N=4294962862&Nao=0&Ns=srt_season|1	3512	"{""title"":""New York Fashion Search Barbie new york fashion search - barbie -- new york magazine"",""body"":"" new york magazine fashionbarbie barbie"",""url"":""nymag search search cgi t runway N 4294962862 Nao 0 Ns srt season 1""}"	unknown	0.400001	1.705	0.358422939	0.093189964	0	0	1.384615385	0	0	0.045537341	0	0.193083065	9.8	?	0	51	0	1810	279	3	0.358422939	0.037037037	0
http://www.tampabay.com/news/humaninterest/article1005882.ece	4287	"{""title"":""One man s story skilled blue collar and suddenly destitute "",""body"":""By Will Van Sant Times Staff Writer In Print Sunday May 31 2009 Todd Yoder visits his former camp site which now has been trashed Yoder 43 spent a month from mid February to mid March at a camp he built along the banks of Stevenson Creek JIM DAMASKE Times CLEARWATER This is what Todd Yoder knew about homeless people They are mentally ill dope fiends drunks Then in February Yoder found himself without work and he has since learned much more It takes about 20 clusters of oysters from Clearwater s Stevenson Creek to make a meal Palm tree fibers make decent kindling but don t leave any hot coals Libraries provide sanctuary for desperate men Seagulls read minds And a once in a lifetime recession can rip away more than a man s paycheck and his home I no longer knew what purpose I served being alive Yoder said other than that it was a habit Yoder 43 hails from rural Arkansas and calls himself a redneck and a country boy Contrary to type he is well spoken and has a taste for philosophy Ludwig Wittgenstein s Philosophical Investigations is a recent read a tough one Yoder admits Yoder signed with the Army as a plumber and pipe fitter after high school When the Army saw his intelligence test scores it trained him to be an air traffic controller He served in Panama and Germany where his 21 year old son lives with an ex wife During Desert Storm he spent three months in Iraq driving across the sands to deploy radio beacons for aircraft While doing demolition training in Germany a premature explosion tore loose his left ear drum He now has 90 percent hearing loss in that ear his right ear is better but also damaged Yoder can hold one on one conversations but any background noise creates for him an incoherent jumble of sound When he left the military in 1992 Yoder focused on the skilled trades Outside of an office setting his hearing wasn t as much of a problem Plus he could work independently which fit his sense of being a loner He built boats did plumbing and spent several years installing telecommunications equipment until the dot com bust He then turned to home building and remodeling When Arkansas housing boom collapsed he hopped a bus to Florida Friends had said there was work He arrived in November and got a 750 a month apartment on Madeira Beach Yoder did three condo remodeling jobs in Dunedin before work dried up Not wanting to go into debt he left his apartment and rented a room at the Flamingo Hotel in Clearwater for a week while frantically searching for a job None materialized nor he said did the payment from his last remodeling gig It was mid February and cold when Yoder found himself without a roof I felt ashamed he said It makes you feel shameful that you weren t able to keep your s together Yoder s original thoughts about homeless people have an element of truth Some are mentally ill and substance abusers But an economy that has people talking about the Great Depression has produced more and more Todd Yoders people on the margin who find themselves out on the streets when work gets difficult to find It s just a very sad time in our country said Cliff Smith assistant director of Pinellas County s health and human services department Until this winter Yoder knew nothing about homeless shelters or soup kitchens which he associated with black and white photos from the 1930s He sought out a secluded bank on Stevenson Creek behind the Clearwater Shuffleboard Club where he used the remains of an old tree house to build a shelter The first night he slept on a bed of palm fronds He d come to use their thick bases as a primary fuel source for cooking Knowing that vagrants and strangers are seen as threats he avoided houses while going to and from his camp skirting along the creek bank to get to Edgewater Drive It was the first time in my life that I didn t have any options he said So I started operating in survival mode Under the palm trees mangroves and oaks he worked the creek bank digging in the muck at low tide for oysters and clams I guess I wasn t your normal homeless guy because I was eating oysters on the half shell and steamed clams From a screen door he fashioned a net he used to trap fish that he d lure into the shallows with oysters One afternoon seagulls visited the bank A hot meal Yoder thought The birds appeared to sense the hunter in him and flew off The minute it crossed my mind Hey roasted bird It was like they were psychic He now viewed homelessness from a different perspective which he put into a poem The man who was kingHuddled in the coldWatching the cars go byNot bothering a glance his wayA funny fateFor the man who would be kingHunger gnawsAt his bellyAt his mindHis soul Though prone to dark spells Yoder said he s never been treated for depression By the creek he became consumed by thoughts of suicide The choice was between hanging himself from a tree or jumping from the Sunshine Skyway I was just very despondent he said I felt utterly defeated He battled on going on foot from business to business looking for work To keep presentable and fight the growing stench of his body Yoder took sink baths at nearby Edgewater Park s public restroom The Clearwater Public Library saved him There he found a clean bathroom shelter and Internet service that allowed him to communicate with potential employers his son and his parents He told his family he was doing fine That s just basic pride and shame he said You don t want to admit to the people you care about the most that you ve completely screwed the pooch From the Clearwater library and the one in Dunedin he would get books to distract him and give him an edge Today he almost chuckles as he describes reading a book on how to interview for a job while picking leaves and twigs from his beard He also found other homeless people who told him about programs that could help Yoder discovered Clearwater s Homeless Emergency Project on the library s Internet On March 14 after a month on the creek bank the project s shelter took him in The Department of Veterans Affairs is paying for Yoder s bed at the Homeless Emergency Project through June 16 then he ll need to find other housing Social workers at the project are helping him develop an immediate survival plan Yoder himself is setting longer term goals He hopes to become eligible for VA disability compensation due to his hearing which worsens with time Yoder can t use his back to make a living forever Compensation from the VA could allow him to enroll at St Petersburg College to study sign language interpretation He sees it as a job he can do as he gets older and as a way to help himself as his hearing goes In his journey through the world of the homeless Yoder has been amazed by how many people he s met who are just like him skilled blue collar and suddenly destitute Not mentally unhinged Not addicts They are people he said who have run out of resources Times researcher Carolyn Edds contributed to this report Will Van Sant can be reached at vansant sptimes com or 727 445 4166 Last modified May 30 2009 10 27 PM Click here for reuse options Copyright 2009 St Petersburg Times You must enable javascript to view and add comments todd yoder's job and normal life just disappeared one day, teaching him some hard lessons. clearwater &#8212; this is what todd yoder knew about homeless people: they are mentally ill, dope fiends, drunks. then in february, yoder found himself without work, and he has since learned much more: homeless, pinellas, clearwater, stevenson creek, veteran, unemployed, jobless, homeless emergency project"",""url"":""tampabay news humaninterest article1005882 ece""}"	religion	0.615308	2.710843373	0.56284153	0.262295082	0.087431694	0.027322404	0.475711449	0	0	0.066206897	0	0.299096746	0.024408284	1	1	25	0	6379	183	4	0.049180328	0.105508146	0
